crime_rating,distance,weight_safest_12,weight_safest_14,weight_safest_18,weight_shortest,osm_start_id,osm_end_id
81.5,0.06451,0.16579,0.09827,0.07898,0.06451,65365176,65333870
96.5,0.06522,0.18514,0.10519,0.08235,0.06522,65365176,65365172
208.0,0.09072,0.34919,0.17688,0.12764,0.09072,65365176,258759753
73.5,0.09094,0.18228,0.12139,0.10399,0.09094,65365176,65348288
11.5,0.0611,0.07539,0.06586,0.06314,0.0611,65365236,65337437
9.0,0.06486,0.07604,0.06859,0.06646,0.06486,65365236,65333932
9.5,0.09109,0.1029,0.09503,0.09278,0.09109,65365236,65348278
14.0,0.09105,0.10845,0.09685,0.09354,0.09105,65365236,65328358
16.5,0.05676,0.07726,0.06359,0.05969,0.05676,65365265,65345305
15.5,0.0653,0.08456,0.07172,0.06805,0.0653,65365265,287825991
15.0,0.00845,0.02709,0.01466,0.01111,0.00845,65365265,258956665
11.5,0.09089,0.10518,0.09565,0.09293,0.09089,65365265,65328173
82.0,0.09764,0.19954,0.13161,0.1122,0.09764,65365349,65309718
109.0,0.05812,0.19357,0.10327,0.07747,0.05812,65365349,65324517
68.5,0.04785,0.13297,0.07622,0.06001,0.04785,65365349,65310720
36.5,0.16064,0.206,0.17576,0.16712,0.16064,65365372,1614214671
9.5,0.06148,0.07329,0.06542,0.06317,0.06148,65365439,65330018
33.0,0.11453,0.15554,0.1282,0.12039,0.11453,65365439,313867822
4.5,0.0123,0.01789,0.01416,0.0131,0.0123,65365439,258922145
5.0,0.01205,0.01826,0.01412,0.01294,0.01205,65365439,65342760
11.5,0.03368,0.04797,0.03844,0.03572,0.03368,65365448,65371266
59.0,0.03841,0.11173,0.06285,0.04888,0.03841,65365448,65291207
11.5,0.04003,0.05432,0.04479,0.04207,0.04003,65365448,783660990
11.5,0.05542,0.06971,0.06018,0.05746,0.05542,65365448,65343907
48.5,0.09111,0.15138,0.1112,0.09972,0.09111,65365464,65344021
49.0,0.01512,0.07601,0.03542,0.02382,0.01512,65365464,313266425
56.5,0.06552,0.13573,0.08892,0.07555,0.06552,65365464,65297249
21.5,0.0032,0.02992,0.01211,0.00702,0.0032,65365480,1594252940
17.5,0.03048,0.05223,0.03773,0.03359,0.03048,65365480,65364419
12.5,0.13654,0.15207,0.14172,0.13876,0.13654,65365754,65339656
0.0,0.03683,0.03683,0.03683,0.03683,0.03683,65365754,606282402
6.0,0.07221,0.07967,0.0747,0.07328,0.07221,65365754,1224620018
0.0,0.03372,0.03372,0.03372,0.03372,0.03372,65365765,768238749
0.0,0.01472,0.01472,0.01472,0.01472,0.01472,65365765,65365766
0.0,0.01635,0.01635,0.01635,0.01635,0.01635,65365765,65351347
39.5,0.06163,0.11072,0.07799,0.06864,0.06163,65365835,65336976
38.5,0.06203,0.10987,0.07798,0.06886,0.06203,65365835,65337410
33.5,0.09156,0.13319,0.10544,0.09751,0.09156,65365835,65343971
44.5,0.03129,0.08659,0.04972,0.03919,0.03129,65365835,65315653
34.0,0.06279,0.10504,0.07687,0.06883,0.06279,65365837,65337410
32.0,0.03049,0.07026,0.04375,0.03617,0.03049,65365837,65351268
31.0,0.09093,0.12945,0.10377,0.09643,0.09093,65365837,65362175
31.5,0.04267,0.08181,0.05572,0.04826,0.04267,65365837,65296937
233.5,0.05991,0.35007,0.15663,0.10136,0.05991,65365858,65334191
379.0,0.03942,0.51039,0.19641,0.1067,0.03942,65365858,1677788972
230.0,0.07297,0.35878,0.16824,0.1138,0.07297,65365858,1677788990
222.0,0.11089,0.38676,0.20285,0.1503,0.11089,65365866,65359043
99.0,0.11078,0.2338,0.15179,0.12835,0.11078,65365866,65302184
110.0,0.05966,0.19635,0.10522,0.07919,0.05966,65365866,65363245
82.5,0.05985,0.16237,0.09402,0.0745,0.05985,65365866,65334198
0.0,0.0113,0.0113,0.0113,0.0113,0.0113,828411424,828411425
0.0,0.04422,0.04422,0.04422,0.04422,0.04422,828411424,65340641
0.0,0.02366,0.02366,0.02366,0.02366,0.02366,828411424,828411422
0.0,0.01662,0.01662,0.01662,0.01662,0.01662,828411465,65286462
0.0,0.03897,0.03897,0.03897,0.03897,0.03897,828411465,65370209
0.0,0.04065,0.04065,0.04065,0.04065,0.04065,828411465,828411464
0.0,0.01869,0.01869,0.01869,0.01869,0.01869,828411474,828416085
0.0,0.04115,0.04115,0.04115,0.04115,0.04115,828411474,828411477
0.0,0.0036,0.0036,0.0036,0.0036,0.0036,828411474,332032212
0.0,0.01989,0.01989,0.01989,0.01989,0.01989,828411477,828416085
0.0,0.00445,0.00445,0.00445,0.00445,0.00445,828411477,842952965
0.0,0.01128,0.01128,0.01128,0.01128,0.01128,828411477,65309283
0.0,0.04115,0.04115,0.04115,0.04115,0.04115,828411477,828411474
67.0,0.02114,0.1044,0.04889,0.03303,0.02114,65365868,65354529
945.5,0.07447,1.24941,0.46612,0.24232,0.07447,65365868,65363229
7.0,0.02304,0.03174,0.02594,0.02428,0.02304,65365896,469713037
5.5,0.01831,0.02514,0.02059,0.01929,0.01831,65365896,65322466
5.5,0.06305,0.06988,0.06533,0.06403,0.06305,65365896,65317279
41.5,0.05989,0.11146,0.07708,0.06726,0.05989,65365910,65334190
39.5,0.05965,0.10874,0.07601,0.06666,0.05965,65365910,65317585
60.0,0.11242,0.18698,0.13727,0.12307,0.11242,65365910,65345337
64.0,0.11096,0.19049,0.13747,0.12232,0.11096,65365910,1677788984
46.5,0.05989,0.11767,0.07915,0.06814,0.05989,65365911,65334198
34.5,0.05955,0.10242,0.07384,0.06567,0.05955,65365911,65317601
83.5,0.11087,0.21463,0.14546,0.12569,0.11087,65365911,65359041
39.5,0.11073,0.15982,0.12709,0.11774,0.11073,65365911,65302180
0.0,0.00987,0.00987,0.00987,0.00987,0.00987,828416085,842953158
0.0,0.01869,0.01869,0.01869,0.01869,0.01869,828416085,828411474
0.0,0.01989,0.01989,0.01989,0.01989,0.01989,828416085,828411477
0.5,0.00945,0.01007,0.00966,0.00954,0.00945,828416087,828416088
6.0,0.04968,0.05714,0.05217,0.05075,0.04968,828416087,65326798
0.0,0.01363,0.01363,0.01363,0.01363,0.01363,828416117,828416118
0.0,0.00482,0.00482,0.00482,0.00482,0.00482,828416118,828416120
0.0,0.00883,0.00883,0.00883,0.00883,0.00883,828416118,828416119
0.0,0.01363,0.01363,0.01363,0.01363,0.01363,828416118,828416117
0.0,0.00781,0.00781,0.00781,0.00781,0.00781,828416119,828416144
0.0,0.00883,0.00883,0.00883,0.00883,0.00883,828416119,828416118
0.0,0.00864,0.00864,0.00864,0.00864,0.00864,828416120,367088234
0.0,0.00482,0.00482,0.00482,0.00482,0.00482,828416120,828416118
96.5,0.06522,0.18514,0.10519,0.08235,0.06522,65365172,65365176
91.5,0.06521,0.17891,0.10311,0.08145,0.06521,65365172,65308302
73.0,0.09099,0.1817,0.12123,0.10395,0.09099,65365172,65348290
88.5,0.09087,0.20085,0.12753,0.10658,0.09087,65365172,258759751
0.0,0.03066,0.03066,0.03066,0.03066,0.03066,65365766,768239627
0.0,0.04837,0.04837,0.04837,0.04837,0.04837,65365766,65365770
0.0,0.01472,0.01472,0.01472,0.01472,0.01472,65365766,65365765
0.0,0.04837,0.04837,0.04837,0.04837,0.04837,65365770,65365766
0.0,0.21353,0.21353,0.21353,0.21353,0.21353,65365770,65387799
319.5,0.03162,0.42865,0.16396,0.08834,0.03162,65365814,65333988
164.0,0.03257,0.23637,0.1005,0.06168,0.03257,65365814,65372831
5.5,0.01727,0.0241,0.01955,0.01825,0.01727,65365901,65280099
6.0,0.05081,0.05827,0.0533,0.05188,0.05081,65365901,65366648
15.0,0.13941,0.15805,0.14562,0.14207,0.13941,65365901,65353303
4.5,0.04501,0.0506,0.04687,0.04581,0.04501,65365950,65291752
7.0,0.04647,0.05517,0.04937,0.04771,0.04647,65365950,65361705
10.5,0.08572,0.09877,0.09007,0.08758,0.08572,65365950,65347014
13.0,0.02132,0.03747,0.0267,0.02363,0.02132,65366065,2378756145
24.0,0.01414,0.04396,0.02408,0.0184,0.01414,65366065,2340725444
142.5,0.22523,0.40231,0.28426,0.25053,0.22523,65366065,65305249
71.0,0.02221,0.11044,0.05162,0.03481,0.02221,65366128,1712523274
276.0,0.07165,0.41463,0.18598,0.12065,0.07165,65366128,615278202
74.0,0.0112,0.10316,0.04185,0.02434,0.0112,65366128,65324652
74.5,0.06181,0.15439,0.09267,0.07504,0.06181,65366224,65318039
53.5,0.05891,0.12539,0.08107,0.06841,0.05891,65366224,65294188
136.5,0.03923,0.20885,0.09577,0.06346,0.03923,65366224,65293874
120.5,0.11103,0.26077,0.16094,0.13242,0.11103,65366224,65309840
8.5,0.08724,0.0978,0.09076,0.08875,0.08724,65366246,65337484
5.0,0.05671,0.06292,0.05878,0.0576,0.05671,65366246,65366252
4.5,0.05668,0.06227,0.05854,0.05748,0.05668,65366246,65334608
4.0,0.06833,0.0733,0.06999,0.06904,0.06833,65366252,65302025
9.5,0.0873,0.09911,0.09124,0.08899,0.0873,65366252,65337480
9.0,0.05709,0.06827,0.06082,0.05869,0.05709,65366252,65337576
5.0,0.05671,0.06292,0.05878,0.0576,0.05671,65366252,65366246
11.0,0.08715,0.10082,0.09171,0.0891,0.08715,65366257,65302049
15.5,0.08737,0.10663,0.09379,0.09012,0.08737,65366257,65337470
17.5,0.05681,0.07856,0.06406,0.05992,0.05681,65366257,65313337
9.5,0.05671,0.06852,0.06065,0.0584,0.05671,65366257,65289161
18.5,0.08727,0.11026,0.09493,0.09055,0.08727,65366259,65302052
54.5,0.0743,0.14203,0.09688,0.08398,0.0743,65366259,65313634
60.0,0.0504,0.12496,0.07525,0.06105,0.0504,65366259,65313092
24.0,0.05757,0.08739,0.06751,0.06183,0.05757,65366259,65313337
23.5,0.01273,0.04193,0.02246,0.0169,0.01273,65366326,65325128
5.0,0.05073,0.05694,0.0528,0.05162,0.05073,65366351,65291558
5.0,0.01952,0.02573,0.02159,0.02041,0.01952,65366351,65346570
5.0,0.01011,0.01632,0.01218,0.011,0.01011,65366351,65321309
26.0,0.01088,0.04319,0.02165,0.0155,0.01088,65366369,65340028
31.5,0.02379,0.06293,0.03684,0.02938,0.02379,65366369,65355023
0.0,0.01464,0.01464,0.01464,0.01464,0.01464,828416132,65309288
0.0,0.01806,0.01806,0.01806,0.01806,0.01806,828416132,828416169
0.0,0.02159,0.02159,0.02159,0.02159,0.02159,828416132,828416134
0.0,0.02159,0.02159,0.02159,0.02159,0.02159,828416134,828416132
0.0,0.04824,0.04824,0.04824,0.04824,0.04824,828416134,828416142
0.0,0.01127,0.01127,0.01127,0.01127,0.01127,828416134,828416136
0.0,0.01127,0.01127,0.01127,0.01127,0.01127,828416136,828416134
4.0,0.04376,0.04873,0.04542,0.04447,0.04376,828418062,65283166
31.0,0.05014,0.08866,0.06298,0.05564,0.05014,828418062,2480860670
4.0,0.03951,0.04448,0.04117,0.04022,0.03951,828418062,828418075
5.0,0.02285,0.02906,0.02492,0.02374,0.02285,828418071,263424125
2.0,0.02436,0.02685,0.02519,0.02472,0.02436,828418071,828418072
1.0,0.27336,0.2746,0.27377,0.27354,0.27336,828418071,275848951
2.0,0.0287,0.03119,0.02953,0.02906,0.0287,828418075,65283166
2.0,0.02353,0.02602,0.02436,0.02389,0.02353,828418075,65283163
4.0,0.03951,0.04448,0.04117,0.04022,0.03951,828418075,828418062
121.5,0.01531,0.16629,0.06564,0.03688,0.01531,65366432,317123063
163.0,0.0523,0.25485,0.11982,0.08124,0.0523,65366432,65295307
2.0,0.03873,0.04122,0.03956,0.03909,0.03873,65366444,65348048
2.0,0.04007,0.04256,0.0409,0.04043,0.04007,65366444,65347976
3.0,0.0244,0.02813,0.02564,0.02493,0.0244,65366471,65366479
3.0,0.0435,0.04723,0.04474,0.04403,0.0435,65366471,65347585
3.0,0.0244,0.02813,0.02564,0.02493,0.0244,65366479,65366471
3.0,0.04935,0.05308,0.05059,0.04988,0.04935,65366479,65303109
66.0,0.03941,0.12143,0.06675,0.05113,0.03941,65366527,65279895
20.0,0.11305,0.1379,0.12133,0.1166,0.11305,65366621,65321208
9.0,0.01269,0.02387,0.01642,0.01429,0.01269,65366621,65288238
8.5,0.06004,0.0706,0.06356,0.06155,0.06004,65366621,65364876
32.5,0.14334,0.18373,0.1568,0.14911,0.14334,65366648,1707842763
6.0,0.05081,0.05827,0.0533,0.05188,0.05081,65366648,65365901
6.0,0.04449,0.05195,0.04698,0.04556,0.04449,65366648,65360198
30.5,0.07984,0.11774,0.09247,0.08525,0.07984,65366760,65322774
24.0,0.05287,0.08269,0.06281,0.05713,0.05287,65366760,65305384
58.0,0.10894,0.18101,0.13296,0.11924,0.10894,65366760,65286547
23.5,0.0507,0.0799,0.06043,0.05487,0.0507,65366760,65354366
13.0,0.0311,0.04725,0.03648,0.03341,0.0311,65366817,65360912
58.0,0.11957,0.19164,0.14359,0.12987,0.11957,65366817,65304012
25.5,0.03095,0.06264,0.04151,0.03548,0.03095,828424955,828424956
43.5,0.02293,0.07699,0.04095,0.03065,0.02293,828424955,1373451765
24.5,0.02385,0.0543,0.034,0.0282,0.02385,828424955,828424957
27.0,0.02293,0.05648,0.03411,0.02772,0.02293,828424956,65325408
25.5,0.03095,0.06264,0.04151,0.03548,0.03095,828424956,828424955
155.0,0.02394,0.21655,0.08814,0.05146,0.02394,828424956,828424957
249.0,0.08136,0.39078,0.1845,0.12556,0.08136,828424958,1350909899
88.5,0.01831,0.12829,0.05497,0.03402,0.01831,828424958,828424957
8.5,0.06081,0.07137,0.06433,0.06232,0.06081,65366254,65302038
12.5,0.08727,0.1028,0.09245,0.08949,0.08727,65366254,65337476
12.5,0.05666,0.07219,0.06184,0.05888,0.05666,65366254,65357578
10.5,0.05607,0.06912,0.06042,0.05793,0.05607,65366254,65337576
3.0,0.05819,0.06192,0.05943,0.05872,0.05819,65366846,65357344
7.0,0.0597,0.0684,0.0626,0.06094,0.0597,65366846,65309772
3.5,0.12901,0.13336,0.13046,0.12963,0.12901,65366846,65353322
3.5,0.12906,0.13341,0.13051,0.12968,0.12906,65366846,65295192
45.0,0.05965,0.11557,0.07829,0.06764,0.05965,65366851,65309778
70.0,0.0587,0.14569,0.0877,0.07113,0.0587,65366851,65357346
16.0,0.01262,0.0325,0.01925,0.01546,0.01262,65366851,258922116
32.0,0.04566,0.08543,0.05892,0.05134,0.04566,65366851,65287895
28.0,0.05802,0.09281,0.06962,0.06299,0.05802,65366884,65348381
41.0,0.01293,0.06388,0.02991,0.02021,0.01293,65366884,65334641
37.0,0.06176,0.10774,0.07709,0.06833,0.06176,65366884,65306869
4.0,0.03543,0.0404,0.03709,0.03614,0.03543,65366933,65346736
4.0,0.02063,0.0256,0.02229,0.02134,0.02063,65366933,318299785
114.5,0.33056,0.47285,0.37799,0.35089,0.33056,65366933,2320396492
60.5,0.07835,0.15353,0.10341,0.08909,0.07835,65367101,65310034
81.5,0.19443,0.29571,0.22819,0.2089,0.19443,65367101,65280776
3.0,0.00695,0.01068,0.00819,0.00748,0.00695,65367101,65371068
133.0,0.11155,0.27682,0.16664,0.13516,0.11155,65367373,65293710
33.5,0.02033,0.06196,0.03421,0.02628,0.02033,65367373,581251657
12.5,0.00929,0.02482,0.01447,0.01151,0.00929,65367373,65367378
14.5,0.00593,0.02395,0.01194,0.0085,0.00593,65367373,260494523
26.0,0.03383,0.06614,0.0446,0.03845,0.03383,65367378,65324289
12.5,0.00929,0.02482,0.01447,0.01151,0.00929,65367378,65367373
30.0,0.02746,0.06474,0.03989,0.03279,0.02746,65367378,581251657
47.0,0.00715,0.06556,0.02662,0.01549,0.00715,65367485,65312206
48.0,0.00506,0.06471,0.02494,0.01358,0.00506,65367485,65312204
280.0,0.14368,0.49163,0.25966,0.19339,0.14368,65367485,1563088568
50.5,0.0135,0.07625,0.03442,0.02246,0.0135,65367485,260494509
66.5,0.04225,0.12489,0.0698,0.05406,0.04225,65367585,65293698
72.0,0.07146,0.16093,0.10128,0.08424,0.07146,65367585,260494523
32.5,0.02991,0.0703,0.04337,0.03568,0.02991,65367585,65312526
72.0,0.03301,0.12248,0.06283,0.04579,0.03301,828507311,828507411
315.5,0.09677,0.48883,0.22746,0.15278,0.09677,828507311,828507226
23.0,0.05032,0.0789,0.05985,0.0544,0.05032,828507311,828507308
2.0,0.06004,0.06253,0.06087,0.0604,0.06004,65366843,65309756
4.5,0.05824,0.06383,0.0601,0.05904,0.05824,65366843,65357343
3.5,0.12888,0.13323,0.13033,0.1295,0.12888,65366843,65294080
7.5,0.12942,0.13874,0.13253,0.13075,0.12942,65366843,65316702
129.5,0.01788,0.17881,0.07152,0.04087,0.01788,65367656,1785845245
375.5,0.0319,0.49852,0.18744,0.09856,0.0319,65367656,65292682
786.5,0.02047,0.99783,0.34626,0.16009,0.02047,65367656,65294163
2.5,0.00687,0.00998,0.00791,0.00731,0.00687,829661416,829661417
2.5,0.03154,0.03465,0.03258,0.03198,0.03154,829661416,65372866
3.0,0.10925,0.11298,0.11049,0.10978,0.10925,829661416,1769694027
12.0,0.04482,0.05973,0.04979,0.04695,0.04482,65367976,65372152
21.0,0.04208,0.06818,0.05078,0.04581,0.04208,65367976,65324527
57.0,0.11419,0.18502,0.1378,0.12431,0.11419,65367976,65309718
21.0,0.01987,0.04597,0.02857,0.0236,0.01987,65367989,65280452
8.5,0.04541,0.05597,0.04893,0.04692,0.04541,65367989,65348409
0.0,0.3235,0.3235,0.3235,0.3235,0.3235,829662064,332786681
0.0,0.11067,0.11067,0.11067,0.11067,0.11067,829662064,829662072
0.0,0.09761,0.09761,0.09761,0.09761,0.09761,829662064,829662057
0.0,0.02841,0.02841,0.02841,0.02841,0.02841,830817168,830817181
0.0,0.06425,0.06425,0.06425,0.06425,0.06425,830817168,275845243
0.0,0.01842,0.01842,0.01842,0.01842,0.01842,830817181,275848951
0.0,0.02841,0.02841,0.02841,0.02841,0.02841,830817181,830817168
28.0,0.07598,0.11077,0.08758,0.08095,0.07598,65368298,65368256
123.5,0.0968,0.25027,0.14796,0.11872,0.0968,65368298,65310387
0.0,0.05972,0.05972,0.05972,0.05972,0.05972,65368718,369181489
0.0,0.03744,0.03744,0.03744,0.03744,0.03744,65368718,65347319
0.0,0.01922,0.01922,0.01922,0.01922,0.01922,65368718,65309200
28.0,0.07598,0.11077,0.08758,0.08095,0.07598,65368256,65368298
45.5,0.08713,0.14367,0.10598,0.09521,0.08713,65368256,65310359
2.0,0.02937,0.03186,0.0302,0.02973,0.02937,65368452,65358848
2.5,0.09863,0.10174,0.09967,0.09907,0.09863,65368452,65343411
0.0,0.01889,0.01889,0.01889,0.01889,0.01889,65368470,65333009
0.0,0.00609,0.00609,0.00609,0.00609,0.00609,65368470,1837300188
3.0,0.02689,0.03062,0.02813,0.02742,0.02689,65368470,65333006
14.0,0.04722,0.06462,0.05302,0.04971,0.04722,65368498,65302909
24.0,0.02401,0.05383,0.03395,0.02827,0.02401,65368498,65295743
42.5,0.12165,0.17446,0.13925,0.12919,0.12165,65368498,65315429
6.0,0.14007,0.14753,0.14256,0.14114,0.14007,65368516,65298894
23.0,0.05211,0.08069,0.06164,0.05619,0.05211,65368516,65311232
15.5,0.05487,0.07413,0.06129,0.05762,0.05487,65368516,65311421
175.5,0.06897,0.28706,0.14167,0.10013,0.06897,65368636,822610949
2.0,0.01945,0.02194,0.02028,0.01981,0.01945,65368636,1350875390
2.0,0.00718,0.00967,0.00801,0.00754,0.00718,65368636,343497694
206.5,0.02506,0.28167,0.1106,0.06172,0.02506,65368652,343508733
138.0,0.01357,0.18506,0.07073,0.03807,0.01357,65368652,822610949
69.0,0.02595,0.11169,0.05453,0.0382,0.02595,65368652,343508670
80.0,0.03041,0.12982,0.06355,0.04461,0.03041,65368710,65332836
46.5,0.01427,0.07205,0.03353,0.02252,0.01427,65368710,65327522
53.5,0.06022,0.1267,0.08238,0.06972,0.06022,65368710,65337401
0.0,0.03879,0.03879,0.03879,0.03879,0.03879,65368767,65340623
0.0,0.06341,0.06341,0.06341,0.06341,0.06341,65368767,65343279
0.0,0.05632,0.05632,0.05632,0.05632,0.05632,65368767,65362955
0.0,0.00709,0.00709,0.00709,0.00709,0.00709,65368804,1721483762
70.0,0.16041,0.2474,0.18941,0.17284,0.16041,65368918,259407331
33.0,0.06741,0.10842,0.08108,0.07327,0.06741,65368918,299911177
82.0,0.04568,0.14758,0.07965,0.06024,0.04568,65368918,259407848
8.0,0.01628,0.02622,0.01959,0.0177,0.01628,65368944,65311755
8.0,0.00709,0.01703,0.0104,0.00851,0.00709,65368944,263146473
86.0,0.23949,0.34636,0.27511,0.25476,0.23949,65368944,65335904
160.0,0.19024,0.38907,0.25652,0.21864,0.19024,65368944,263145971
68.0,0.02668,0.11118,0.05485,0.03875,0.02668,65368973,65288014
40.5,0.0432,0.09353,0.05998,0.05039,0.0432,65368973,1921696326
92.0,0.0675,0.18183,0.10561,0.08383,0.0675,65368973,65363226
22.5,0.0529,0.08086,0.06222,0.05689,0.0529,65368988,65353096
52.0,0.06654,0.13116,0.08808,0.07577,0.06654,65368988,65308334
54.5,0.10746,0.17519,0.13004,0.11714,0.10746,65368988,65349161
26.0,0.05339,0.0857,0.06416,0.05801,0.05339,65368988,65341743
32.5,0.07627,0.11666,0.08973,0.08204,0.07627,65369025,65314293
27.5,0.04899,0.08316,0.06038,0.05387,0.04899,65369025,258958978
41.5,0.17342,0.22499,0.19061,0.18079,0.17342,65369025,506033252
13.0,0.03376,0.04991,0.03914,0.03607,0.03376,65369025,65362908
6.0,0.05136,0.05882,0.05385,0.05243,0.05136,65369057,65369062
0.5,0.01352,0.01414,0.01373,0.01361,0.01352,65369057,65326822
6.0,0.05136,0.05882,0.05385,0.05243,0.05136,65369062,65369057
185.0,0.02596,0.25585,0.10259,0.0588,0.02596,65369159,65341793
272.5,0.02296,0.36159,0.13584,0.07134,0.02296,65369159,65349577
378.0,0.1124,0.58213,0.26898,0.1795,0.1124,65369159,65345370
179.5,0.11124,0.3343,0.18559,0.14311,0.11124,65369159,65309825
136.5,0.01756,0.18718,0.0741,0.04179,0.01756,833665755,1860884663
253.5,0.03113,0.34615,0.13614,0.07613,0.03113,833665755,833665799
85.5,0.00539,0.11164,0.04081,0.02057,0.00539,833665755,1860892039
67.0,0.0059,0.08916,0.03365,0.01779,0.0059,833665782,2069658740
67.0,0.01337,0.09663,0.04112,0.02526,0.01337,833665782,65373469
70.0,0.00163,0.08862,0.03063,0.01406,0.00163,833665782,2069658895
72.0,0.00477,0.09424,0.03459,0.01755,0.00477,833665809,764499189
144.0,0.00628,0.18522,0.06593,0.03184,0.00628,833665809,2069658756
148.5,0.00317,0.18771,0.06468,0.02953,0.00317,837099780,65374824
141.5,0.03996,0.2158,0.09857,0.06508,0.03996,837099780,837099845
127.5,0.01387,0.17231,0.06668,0.0365,0.01387,837099792,837099845
125.0,0.00336,0.15869,0.05514,0.02555,0.00336,837099792,837099790
9.5,0.04862,0.06043,0.05256,0.05031,0.04862,65368992,65347140
6.5,0.04902,0.0571,0.05171,0.05017,0.04902,65368992,65358843
5.0,0.00601,0.01222,0.00808,0.0069,0.00601,65368992,346527552
59.5,0.04741,0.12135,0.07206,0.05797,0.04741,65368992,65285698
47.5,0.03729,0.09632,0.05697,0.04572,0.03729,65369127,65369491
46.5,0.0459,0.10368,0.06516,0.05415,0.0459,65369127,65336892
91.5,0.12507,0.23877,0.16297,0.14131,0.12507,65369127,65315883
41.0,0.08876,0.13971,0.10574,0.09604,0.08876,65369164,65296314
17.0,0.06862,0.08975,0.07566,0.07164,0.06862,65369164,1276635049
18.5,0.02267,0.04566,0.03033,0.02595,0.02267,65369164,65325879
3.5,0.04797,0.05232,0.04942,0.04859,0.04797,65369206,65348517
9.5,0.04809,0.0599,0.05203,0.04978,0.04809,65369206,65347551
5.0,0.04951,0.05572,0.05158,0.0504,0.04951,65369206,65312997
50.0,0.05313,0.11526,0.07384,0.06201,0.05313,65369260,65336780
67.0,0.11441,0.19767,0.14216,0.1263,0.11441,65369260,65344387
78.5,0.06662,0.16417,0.09914,0.08056,0.06662,65369260,65297940
10.0,0.07076,0.08319,0.0749,0.07254,0.07076,65369260,65299521
156.0,0.0328,0.22666,0.09742,0.06049,0.0328,65369279,65317959
156.0,0.03243,0.22629,0.09705,0.06012,0.03243,65369279,65334139
115.0,0.08706,0.22997,0.1347,0.10748,0.08706,65369279,65350760
194.5,0.03214,0.27384,0.11271,0.06667,0.03214,65369287,258758551
180.0,0.03286,0.25654,0.10742,0.06481,0.03286,65369287,258758550
214.5,0.08681,0.35336,0.17566,0.12489,0.08681,65369287,65327155
11.0,0.03407,0.04774,0.03863,0.03602,0.03407,65369293,65349481
10.0,0.0344,0.04683,0.03854,0.03618,0.0344,65369293,65317485
9.5,0.08584,0.09765,0.08978,0.08753,0.08584,65369293,65343556
12.0,0.04025,0.05516,0.04522,0.04238,0.04025,65369293,65312041
12.5,0.01595,0.03148,0.02113,0.01817,0.01595,65369305,1555230343
13.5,0.04637,0.06315,0.05196,0.04877,0.04637,65369305,65369307
26.5,0.03352,0.06645,0.0445,0.03822,0.03352,65369307,65317478
18.5,0.08345,0.10644,0.09111,0.08673,0.08345,65369307,65341411
13.5,0.04637,0.06315,0.05196,0.04877,0.04637,65369307,65369305
15.5,0.02411,0.04337,0.03053,0.02686,0.02411,65369329,581251756
26.0,0.04871,0.08102,0.05948,0.05333,0.04871,65369329,65312526
61.0,0.07549,0.15129,0.10076,0.08632,0.07549,65369329,65362887
25.5,0.0469,0.07859,0.05746,0.05143,0.0469,65369329,65293687
5.0,0.0049,0.01111,0.00697,0.00579,0.0049,65369671,1614214605
45.0,0.03528,0.0912,0.05392,0.04327,0.03528,65369671,65305544
16.0,0.0677,0.08758,0.07433,0.07054,0.0677,65369671,1614214671
94.5,0.03293,0.15036,0.07207,0.04971,0.03293,65369700,65319966
91.5,0.03238,0.14608,0.07028,0.04862,0.03238,65369700,65352459
74.5,0.08658,0.17916,0.11744,0.09981,0.08658,65369700,65350762
7.0,0.03625,0.04495,0.03915,0.03749,0.03625,65369719,274468610
23.5,0.15564,0.18484,0.16537,0.15981,0.15564,65369719,65343171
54.5,0.32144,0.38917,0.34402,0.33112,0.32144,65369719,613231864
251.5,0.18553,0.49806,0.28971,0.23018,0.18553,65369824,65316382
8.5,0.00615,0.01671,0.00967,0.00766,0.00615,65369824,65304127
17.5,0.00481,0.02656,0.01206,0.00792,0.00481,65369824,1614214562
87.5,0.03151,0.14024,0.06775,0.04704,0.03151,65369824,65304116
12.5,0.01115,0.02668,0.01633,0.01337,0.01115,65369851,1614214705
12.0,0.00911,0.02402,0.01408,0.01124,0.00911,65369851,1614214730
34.0,0.07176,0.11401,0.08584,0.0778,0.07176,65369851,469718220
68.0,0.08075,0.16525,0.10892,0.09282,0.08075,65369851,258928675
20.0,0.02191,0.04676,0.03019,0.02546,0.02191,65369932,1614214605
30.0,0.01773,0.05501,0.03016,0.02306,0.01773,65369932,65305544
20.0,0.03124,0.05609,0.03952,0.03479,0.03124,65369932,65305549
0.0,0.05589,0.05589,0.05589,0.05589,0.05589,65370929,65303850
0.0,0.1872,0.1872,0.1872,0.1872,0.1872,65370929,65303825
0.0,0.0682,0.0682,0.0682,0.0682,0.0682,65370929,1729249112
18.5,0.12884,0.15183,0.1365,0.13212,0.12884,65370640,65295168
9.0,0.1293,0.14048,0.13303,0.1309,0.1293,65370640,65353316
11.0,0.05879,0.07246,0.06335,0.06074,0.05879,65370640,65364777
17.0,0.02488,0.04601,0.03192,0.0279,0.02488,65370640,258916797
0.0,0.14304,0.14304,0.14304,0.14304,0.14304,65370849,65329461
0.0,0.03048,0.03048,0.03048,0.03048,0.03048,65370849,65339728
0.0,0.04729,0.04729,0.04729,0.04729,0.04729,65370849,281555723
