osm_node_id,lat,lon,intersection,crime_rating
65310802,37.7750186,-122.422593,true,78.0
65310804,37.774812,-122.4242902,true,65.0
65310806,37.774181,-122.429178,true,38.0
65310809,37.773973,-122.430825,true,37.0
65310815,37.773757,-122.432467,true,39.0
65310817,37.773549,-122.434109,true,13.0
65413999,37.7031691,-122.4641493,true,0.0
65416520,37.7022973,-122.4944496,true,0.0
65418805,37.7033523,-122.416503,true,0.0
65429119,37.706724,-122.4589311,true,0.0
65501461,37.7058091,-122.4485082,true,0.0
65516127,37.7001048,-122.4605331,true,0.0
257316060,37.7799179,-122.3892704,true,30.0
257669620,37.6994712,-122.4707323,true,0.0
258475645,37.782954,-122.4428162,true,31.0
695256970,37.7162981,-122.4139623,true,11.0
702385073,37.7315423,-122.5008587,true,3.0
702385437,37.7326587,-122.5014207,true,0.0
702386098,37.7324728,-122.5029287,true,0.0
702387606,37.7325605,-122.5040559,true,0.0
702389611,37.7312007,-122.500738,true,3.0
703048830,37.7697377,-122.3981097,true,9.0
703393139,37.7515924,-122.4430396,true,10.0
724032717,37.8051637,-122.4268027,true,11.0
725284297,37.8055854,-122.4439949,true,1.0
725315361,37.8062784,-122.4294533,true,0.0
733674981,37.807405,-122.4448321,true,0.0
741709473,37.7301174,-122.5027909,true,8.0
741709477,37.7302532,-122.5023805,true,8.0
741709478,37.73019,-122.5024164,true,8.0
741709479,37.7300538,-122.5024301,true,8.0
750039469,37.7364392,-122.4818827,true,2.0
752207327,37.7526828,-122.4474266,true,2.0
752207346,37.7508547,-122.4487355,true,0.0
752207348,37.7508738,-122.4485183,true,0.0
761541238,37.776527,-122.4244112,true,55.0
761541319,37.7759171,-122.4243057,true,73.0
761541340,37.7761984,-122.4242641,true,65.0
763566131,37.7863475,-122.4920166,true,2.0
763645218,37.7730581,-122.5105241,true,23.0
763654351,37.7408644,-122.5068344,true,8.0
763659014,37.7301676,-122.5027187,true,8.0
1777579938,37.7259336,-122.4711963,true,12.0
1785714593,37.6980049,-122.4826355,true,0.0
1815483625,37.7103102,-122.4605572,true,5.0
1819433393,37.7919117,-122.4838568,true,0.0
1837300098,37.7880203,-122.4751834,true,1.0
1837300153,37.7884095,-122.4752504,true,1.0
1940859911,37.7900512,-122.4595779,true,1.0
1940859973,37.7907015,-122.4589509,true,1.0
2071244694,37.800892,-122.3989623,true,22.0
2071244791,37.8085791,-122.4125005,true,24.0
2317452011,37.7586852,-122.4551353,true,0.0
2317635340,37.7328544,-122.4604797,true,4.0
2317635424,37.735467,-122.4607159,true,4.0
2317635426,37.7344224,-122.459242,true,3.0
2317760692,37.7355552,-122.4597729,true,3.0
2317961406,37.7362918,-122.4443693,true,1.0
2317961408,37.7373795,-122.4463257,true,1.0
2320396419,37.7400571,-122.433325,true,3.0
2320396530,37.7357049,-122.4389229,true,5.0
2322615162,37.7912226,-122.3941652,true,38.0
2325127186,37.7405132,-122.4595836,true,0.0
2325127359,37.740575,-122.4590277,true,0.0
2340246527,37.8080152,-122.470472,true,0.0
2382859186,37.76831,-122.5009212,true,4.0
2384674397,37.731523,-122.4443191,true,11.0
2384675380,37.7359437,-122.448477,true,5.0
2397830639,37.7111374,-122.3872719,true,4.0
2449889397,37.7348381,-122.4324619,true,17.0
2449935576,37.7336945,-122.4303493,true,10.0
2450003428,37.7092087,-122.4319386,true,5.0
2450032783,37.7766105,-122.3908872,true,52.0
2463394108,37.7332094,-122.4657308,true,0.0
2479331520,37.757428,-122.4720612,true,2.0
2480394583,37.7230148,-122.4523531,true,43.0
2487283194,37.7240722,-122.4849678,true,6.0
65322448,37.7762519,-122.485534,true,7.0
65322605,37.7891786,-122.398318,true,40.0
65322686,37.8001215,-122.4192507,true,33.0
65322880,37.745333,-122.406737,true,19.0
65323335,37.8010093,-122.416057,true,35.0
65323543,37.7419003,-122.4505865,true,1.0
65323563,37.7395517,-122.446728,true,4.0
65323635,37.7339545,-122.4464912,true,5.0
65323746,37.7346392,-122.4287508,true,13.0
65324329,37.77777,-122.419712,true,65.0
65324427,37.7551057,-122.3928809,true,4.0
65324428,37.7507088,-122.3923976,true,2.0
65324773,37.7551684,-122.4980319,true,0.0
65325786,37.711058,-122.4010814,true,8.0
65326698,37.806555,-122.413787,true,62.0
65326716,37.795413,-122.4115538,true,33.0
65327494,37.7451062,-122.3921927,true,1.0
65327903,37.7729227,-122.4239096,true,72.0
65327936,37.7691709,-122.4535503,true,133.0
65327992,37.724461,-122.405572,true,6.0
65328436,37.776058,-122.489815,true,4.0
65328485,37.7406643,-122.4873575,true,7.0
65328710,37.794263,-122.4062955,true,75.0
65329053,37.7393061,-122.4495894,true,2.0
65329420,37.727347,-122.396821,true,3.0
65329560,37.7589377,-122.4972324,true,4.0
65329618,37.774828,-122.475751,true,3.0
65329643,37.7638065,-122.4272471,true,45.0
65329980,37.7874553,-122.4005089,true,129.0
65329990,37.7240837,-122.4742596,true,3.0
65330232,37.714701,-122.446213,true,5.0
65330415,37.727846,-122.428116,true,23.0
65330458,37.7482809,-122.4105635,true,41.0
65330789,37.7209466,-122.4847121,true,3.0
65330942,37.7273069,-122.4317677,true,38.0
65332164,37.7690806,-122.4467618,true,94.0
65332176,37.7684457,-122.4516786,true,102.0
65332181,37.7682419,-122.4533626,true,146.0
65332198,37.7711767,-122.4302706,true,48.0
65332770,37.7669529,-122.3881635,true,3.0
65332858,37.8020934,-122.4112062,true,21.0
65333356,37.806343,-122.415432,true,46.0
65333857,37.781727,-122.437446,true,63.0
65333932,37.7942742,-122.4349189,true,7.0
65334125,37.7867431,-122.4131602,true,173.0
65334199,37.7539667,-122.4164343,true,51.0
65334473,37.7771005,-122.3949944,true,76.0
65334898,37.725793,-122.442387,true,8.0
65336911,37.7910428,-122.4315606,true,19.0
65336914,37.790711,-122.434203,true,21.0
65336924,37.789071,-122.447148,true,16.0
65336953,37.794453,-122.404796,true,55.0
65336956,37.7943432,-122.4056626,true,63.0
65336959,37.7941964,-122.4068207,true,57.0
65336960,37.7941375,-122.407303,true,60.0
65336961,37.79406,-122.4078973,true,53.0
65336964,37.7939557,-122.4087199,true,45.0
65336967,37.793802,-122.409936,true,37.0
65308676,37.7252068,-122.4642709,true,7.0
65308685,37.7260247,-122.4642205,true,6.0
65308693,37.7107426,-122.4652976,true,7.0
65308708,37.7619278,-122.4072579,true,16.0
65308721,37.7593662,-122.4070129,true,14.0
65308730,37.7568344,-122.4067708,true,274.0
65308735,37.7561619,-122.4067064,true,272.0
65308740,37.754576,-122.4065606,true,37.0
65308746,37.7542861,-122.4064284,true,41.0
65308756,37.7692417,-122.4078881,true,57.0
1420257476,37.7521775,-122.4189939,true,115.0
1420257487,37.7649875,-122.4197487,true,454.0
1454042329,37.7947849,-122.3960594,true,65.0
1501320619,37.7448016,-122.4610734,true,3.0
1613924564,37.7885969,-122.3990582,true,65.0
1130087961,37.7008995,-122.4707417,true,0.0
1130242665,37.7551184,-122.3926663,true,4.0
1130730619,37.7683592,-122.5009382,true,4.0
1157539366,37.7455782,-122.4673391,true,3.0
1167787230,37.7654833,-122.4392229,true,4.0
1172723705,37.7050432,-122.4677272,true,0.0
1172723710,37.70497,-122.4676613,true,0.0
1193434943,37.8067418,-122.4225067,true,21.0
1196701736,37.7373197,-122.4785113,true,8.0
1196701858,37.7372736,-122.4795896,true,8.0
1206753810,37.7889962,-122.4028455,true,134.0
1211585329,37.7528627,-122.4560891,true,0.0
1221102766,37.7553703,-122.388167,true,10.0
1223019577,37.7262094,-122.3758565,true,0.0
1229779529,37.7120566,-122.4025988,true,8.0
1233426679,37.7844602,-122.4723858,true,6.0
1233426685,37.7899098,-122.4853714,true,2.0
274479043,37.764871,-122.5083711,true,8.0
274479402,37.7652523,-122.4961299,true,3.0
275431510,37.7851231,-122.4035159,true,225.0
275513002,37.7429717,-122.4164906,true,14.0
277632378,37.7972393,-122.3971986,true,34.0
279669362,37.7474719,-122.4050503,true,13.0
281554713,37.7953376,-122.4821733,true,0.0
281554717,37.7951637,-122.4821643,true,0.0
281554886,37.796261,-122.4797003,true,0.0
298940440,37.7567036,-122.3891166,true,20.0
300759134,37.7959433,-122.3948492,true,73.0
301206836,37.7143029,-122.4626405,true,18.0
302034790,37.7693122,-122.3956819,true,4.0
302447940,37.7696779,-122.4334111,true,24.0
302481856,37.7839118,-122.5009846,true,0.0
302481885,37.7850555,-122.4996612,true,0.0
337192660,37.8064341,-122.4301815,true,0.0
339236284,37.7708358,-122.467985,true,0.0
342548255,37.7863585,-122.423561,true,48.0
342657980,37.7022242,-122.4823065,true,0.0
343508658,37.7714612,-122.4665839,true,68.0
343528509,37.7677936,-122.4624065,true,1.0
359982945,37.7234429,-122.4796179,true,0.0
360878280,37.7340287,-122.4217967,true,14.0
361141997,37.708969,-122.3747268,true,0.0
364486644,37.7085529,-122.3782342,true,0.0
364488293,37.716136,-122.3790151,true,0.0
364492667,37.712102,-122.3807719,true,0.0
367047597,37.8015289,-122.4327798,true,17.0
367083520,37.8012793,-122.4523996,true,0.0
369129733,37.8039214,-122.4483729,true,20.0
369183109,37.8043295,-122.4734644,true,0.0
369183323,37.8082193,-122.4725141,true,0.0
371239924,37.7917661,-122.426474,true,20.0
386841811,37.7318507,-122.4041048,true,53.0
386842053,37.7324937,-122.405506,true,54.0
386842292,37.7328869,-122.4047794,true,43.0
386842488,37.7315727,-122.3986568,true,20.0
386842492,37.7314438,-122.3977571,true,20.0
386843246,37.735632,-122.4002492,true,10.0
386844923,37.7309597,-122.4022672,true,12.0
65361413,37.7607234,-122.3848046,true,1.0
65361429,37.757821,-122.432484,true,19.0
65361542,37.733168,-122.4072899,true,24.0
65369643,37.7453178,-122.4400678,true,7.0
65370252,37.711933,-122.418766,true,65.0
65371022,37.7931495,-122.4615854,true,0.0
65371293,37.7906982,-122.4072142,true,159.0
65371386,37.7443497,-122.4426617,true,2.0
65371811,37.7279672,-122.4026837,true,26.0
65374771,37.7953254,-122.4049712,true,88.0
2179216835,37.7685077,-122.4580396,true,5.0
65309650,37.7614208,-122.483405,true,7.0
65287100,37.718285,-122.365141,true,0.0
65287700,37.7854082,-122.4613836,true,12.0
65287705,37.7830901,-122.4612162,true,20.0
65288472,37.755586,-122.4719,true,5.0
65281752,37.7514967,-122.4033099,true,9.0
65288802,37.7129832,-122.472729,true,4.0
65288811,37.7513209,-122.4071699,true,26.0
65288815,37.7512099,-122.409002,true,25.0
65288819,37.751099,-122.4108337,true,20.0
65288821,37.7510425,-122.4117672,true,34.0
65288827,37.7509762,-122.412862,true,54.0
65288829,37.7509456,-122.4133659,true,48.0
65289214,37.801779,-122.472346,true,0.0
65318037,37.7675838,-122.4289731,true,78.0
65318039,37.7661334,-122.428835,true,70.0
65302975,37.7205444,-122.4809981,true,18.0
65319027,37.787651,-122.428525,true,25.0
65319030,37.788577,-122.428712,true,21.0
65320066,37.7293,-122.435196,true,8.0
65303072,37.7248696,-122.4635254,true,26.0
65320529,37.7584133,-122.5090173,true,8.0
65303147,37.803546,-122.42183,true,15.0
65320945,37.798824,-122.456064,true,0.0
65321921,37.7956796,-122.4584133,true,0.0
65343384,37.7355873,-122.4608371,true,5.0
65322573,37.712182,-122.449416,true,6.0
65322576,37.712763,-122.450141,true,11.0
65323568,37.7390928,-122.4462201,true,0.0
65325790,37.7096361,-122.4013444,true,0.0
65283808,37.7697604,-122.4054121,true,50.0
65326574,37.7931865,-122.4556156,true,0.0
65289552,37.738492,-122.4942572,true,5.0
65290227,37.7764786,-122.4019898,true,26.0
65291184,37.72392,-122.402061,true,37.0
65292329,37.730342,-122.382888,true,61.0
65292333,37.729738,-122.383431,true,42.0
65292685,37.7706599,-122.4267934,true,115.0
65292687,37.771593,-122.42697,true,28.0
65328444,37.771727,-122.4895993,true,8.0
65293538,37.7606524,-122.4071359,true,16.0
65301086,37.7357329,-122.4094828,true,3.0
65301138,37.715795,-122.453513,true,11.0
65293923,37.8023671,-122.4511942,true,0.0
65294410,37.740856,-122.4239504,true,49.0
65294547,37.7635426,-122.4263693,true,32.0
65295079,37.7182717,-122.4462828,true,6.0
65295082,37.7188683,-122.4478157,true,7.0
65295098,37.780721,-122.507892,true,7.0
65295375,37.7878623,-122.4421113,true,8.0
65295379,37.7874432,-122.4454033,true,18.0
65295762,37.7141882,-122.4807105,true,0.0
65296094,37.749662,-122.4955011,true,4.0
65296096,37.7477939,-122.4953717,true,3.0
65296100,37.7459289,-122.4952425,true,10.0
65297223,37.792316,-122.480706,true,0.0
65282467,37.7739075,-122.4060675,true,24.0
65298424,37.8070116,-122.4282838,true,0.0
65299568,37.7856744,-122.5002218,true,0.0
65299628,37.773996,-122.493968,true,12.0
65299643,37.7353397,-122.4913219,true,2.0
65299645,37.7347033,-122.491279,true,2.0
65299654,37.7341069,-122.4912727,true,1.0
65299663,37.7628568,-122.4932072,true,3.0
65300054,37.7803497,-122.3946365,true,27.0
65300059,37.7817599,-122.3964029,true,56.0
65301273,37.7320636,-122.4660992,true,0.0
65301637,37.7082362,-122.4420824,true,0.0
65302797,37.723155,-122.37248,true,0.0
65302989,37.722773,-122.4833879,true,6.0
65303414,37.7631235,-122.4454657,true,16.0
65303825,37.794489,-122.472178,true,0.0
65304180,37.734271,-122.4339512,true,23.0
65304182,37.7338959,-122.434058,true,26.0
65304212,37.718928,-122.404051,true,20.0
65304214,37.717814,-122.404533,true,16.0
65304880,37.7913329,-122.4779174,true,0.0
65305916,37.7216482,-122.4718244,true,4.0
65306257,37.802488,-122.466901,true,0.0
65306887,37.7916497,-122.4789838,true,0.0
65307002,37.793844,-122.39888,true,62.0
65307014,37.793437,-122.402063,true,59.0
65307023,37.8010045,-122.4548725,true,0.0
65307374,37.7932158,-122.407385,true,67.0
65308456,37.7810458,-122.4476273,true,74.0
65308461,37.7808939,-122.448791,true,81.0
65308463,37.7808214,-122.4493073,true,28.0
65308466,37.7807593,-122.4498323,true,13.0
65309454,37.8046609,-122.4700107,true,0.0
65309795,37.7672202,-122.4372883,true,25.0
65301802,37.7206182,-122.4050688,true,24.0
65328971,37.7963597,-122.3981918,true,53.0
65311838,37.711576,-122.4299061,true,6.0
65329371,37.7318657,-122.4597517,true,4.0
65313610,37.7166065,-122.405634,true,18.0
65314076,37.7919762,-122.4486183,true,4.0
65314426,37.796382,-122.44898,true,0.0
65314731,37.7395036,-122.4385033,true,8.0
65316155,37.7311008,-122.4749314,true,25.0
65302569,37.7107824,-122.4194353,true,38.0
65317361,37.764369,-122.409393,true,80.0
65317363,37.7642507,-122.4113512,true,40.0
65317366,37.7641912,-122.4123219,true,26.0
65317690,37.746881,-122.41161,true,34.0
65317692,37.7452385,-122.4114298,true,18.0
65317696,37.744266,-122.411358,true,5.0
65317703,37.7896405,-122.3884117,true,40.0
65317709,37.7881515,-122.390321,true,88.0
65317713,37.7834257,-122.3963016,true,56.0
65317715,37.781794,-122.3983653,true,64.0
65317717,37.7786114,-122.4023944,true,55.0
65317723,37.7768423,-122.4046343,true,66.0
65317725,37.7766225,-122.4049117,true,713.0
65317727,37.7761665,-122.4054899,true,76.0
65317738,37.7737601,-122.4085358,true,71.0
65317747,37.7725377,-122.4100831,true,77.0
65327469,37.736712,-122.377404,true,0.0
65327474,37.7383515,-122.3803425,true,14.0
65327491,37.7426239,-122.3878623,true,35.0
65327503,37.7461709,-122.394069,true,1.0
65327512,37.7472089,-122.395959,true,11.0
65327516,37.7496925,-122.3972693,true,17.0
65327522,37.7948617,-122.4089285,true,48.0
65327994,37.72343,-122.409515,true,4.0
65327998,37.722915,-122.411485,true,9.0
65328431,37.7843475,-122.4904154,true,0.0
65328516,37.728686,-122.36638,true,0.0
65330674,37.801624,-122.464834,true,0.0
65332541,37.7405567,-122.459167,true,0.0
65332546,37.7406377,-122.4586964,true,0.0
65464905,37.7071407,-122.4262098,true,1.0
65284015,37.7696158,-122.4153945,true,67.0
65334641,37.7398504,-122.4242826,true,45.0
65334687,37.7332956,-122.4321552,true,9.0
65336208,37.7369251,-122.4295381,true,9.0
65336222,37.7415217,-122.4319887,true,7.0
65336562,37.754497,-122.461214,true,5.0
65337149,37.724862,-122.370213,true,0.0
65337286,37.7127749,-122.3815916,true,0.0
65337525,37.7198557,-122.4237713,true,0.0
65339116,37.7694529,-122.4062261,true,72.0
65339896,37.8092908,-122.3692275,true,0.0
65339909,37.8094468,-122.3703518,true,0.0
65340997,37.7260622,-122.4608015,true,27.0
65341003,37.7249545,-122.4612314,true,35.0
65341627,37.776644,-122.476965,true,9.0
65341630,37.774779,-122.47683,true,4.0
65343409,37.727836,-122.398885,true,1.0
65331038,37.7751867,-122.5090958,true,9.0
65344358,37.734453,-122.402689,true,9.0
65345263,37.7991397,-122.4119412,true,12.0
65345270,37.7986942,-122.4155862,true,21.0
65304300,37.7658756,-122.4685977,true,9.0
65331745,37.7346713,-122.409544,true,1.0
65347776,37.7424366,-122.4588954,true,0.0
65348220,37.7242767,-122.4632198,true,26.0
65348351,37.805869,-122.4728,true,0.0
65348355,37.806122,-122.472914,true,0.0
65313345,37.7694997,-122.4434691,true,78.0
65332086,37.7351858,-122.4604913,true,3.0
65313612,37.7159384,-122.4059232,true,14.0
65352426,37.7917332,-122.4038806,true,50.0
65352429,37.7916884,-122.4042404,true,65.0
65355106,37.7304988,-122.4671273,true,4.0
65355934,37.7347707,-122.4738047,true,11.0
65357321,37.7070457,-122.3960232,true,0.0
65361505,37.802374,-122.464812,true,0.0
65363803,37.8018522,-122.451516,true,0.0
65366446,37.751366,-122.455201,true,0.0
65370209,37.8021023,-122.4513597,true,0.0
65371702,37.7083278,-122.395121,true,0.0
65371832,37.7360117,-122.4071401,true,0.0
65373612,37.7983593,-122.4496155,true,0.0
65407939,37.7010322,-122.4147875,true,0.0
65415706,37.7036129,-122.4806468,true,0.0
65450378,37.7005009,-122.4870433,true,0.0
65512231,37.708256,-122.4572233,true,11.0
171965457,37.8002833,-122.4492933,true,1.0
65345881,37.803096,-122.43743,true,21.0
65346029,37.742262,-122.4639664,true,5.0
65346053,37.760851,-122.448959,true,4.0
65346059,37.7705183,-122.4504132,true,93.0
65346062,37.7742553,-122.4511763,true,34.0
65346064,37.772362,-122.4507945,true,15.0
761795202,37.7267714,-122.4751812,true,7.0
65333318,37.7293468,-122.4420293,true,7.0
65333471,37.785976,-122.45124,true,10.0
65334381,37.7441984,-122.450518,true,21.0
173266256,37.790976,-122.4279932,true,32.0
173266371,37.7912338,-122.42874,true,28.0
173266697,37.7920035,-122.4290661,true,25.0
173266706,37.792207,-122.4281649,true,21.0
173266928,37.7914948,-122.4281477,true,24.0
174643927,37.7674601,-122.4221382,true,78.0
174644645,37.7673312,-122.4243012,true,37.0
65288165,37.780293,-122.441149,true,27.0
65288792,37.7136624,-122.4731532,true,5.0
258757426,37.7635702,-122.4771215,true,14.0
258757430,37.759842,-122.4767484,true,9.0
258836051,37.7667998,-122.3908307,true,0.0
258910914,37.7812814,-122.4600181,true,27.0
258912597,37.7649376,-122.4879598,true,3.0
258924399,37.7353826,-122.5066573,true,9.0
258926831,37.7470443,-122.4448678,true,11.0
258928675,37.7453114,-122.4401682,true,8.0
258929529,37.7387646,-122.4366991,true,9.0
258929532,37.7383279,-122.4373834,true,6.0
258956662,37.8027629,-122.4368027,true,20.0
258956663,37.8035915,-122.4369805,true,16.0
258956664,37.8043419,-122.4371333,true,17.0
258956665,37.8054646,-122.4373551,true,15.0
258958631,37.745498,-122.4515561,true,31.0
258958632,37.7445589,-122.4533429,true,21.0
258958633,37.7439594,-122.4541958,true,6.0
258958634,37.7430142,-122.4552058,true,6.0
258958635,37.7405011,-122.4588555,true,0.0
258958636,37.7402484,-122.4610969,true,2.0
258958977,37.7396283,-122.4652458,true,11.0
258958978,37.7391536,-122.4661748,true,10.0
258958979,37.7373916,-122.4682934,true,8.0
258961381,37.7468101,-122.458705,true,32.0
258967894,37.7478447,-122.424711,true,14.0
258967895,37.7454352,-122.4244795,true,8.0
258967896,37.7462369,-122.4245565,true,6.0
258967897,37.7438481,-122.424327,true,11.0
258967898,37.744639,-122.424403,true,9.0
258967899,37.7430377,-122.4242479,true,19.0
258968238,37.7697448,-122.4245422,true,44.0
258968241,37.7664084,-122.4242153,true,44.0
258968242,37.7647936,-122.4240522,true,50.0
258968243,37.763168,-122.42391,true,30.0
259096371,37.7339818,-122.4261447,true,17.0
302482117,37.7806487,-122.5131445,true,2.0
259141348,37.7690022,-122.4703233,true,0.0
259395664,37.7207577,-122.4465662,true,11.0
262083069,37.7027818,-122.470904,true,0.0
262083077,37.7065152,-122.4717832,true,0.0
263145971,37.7309912,-122.4295567,true,32.0
263402419,37.783786,-122.4020251,true,58.0
263409155,37.7691862,-122.4189837,true,77.0
1677788921,37.7603822,-122.4117208,true,38.0
263475439,37.804708,-122.4297041,true,1.0
263475445,37.8065825,-122.4296974,true,0.0
65309765,37.7492408,-122.5051564,true,1.0
65291639,37.7159391,-122.4784485,true,8.0
65320056,37.7276802,-122.4324028,true,56.0
1707682848,37.770113,-122.5094669,true,30.0
315415332,37.7246516,-122.4860087,true,4.0
315433080,37.741879,-122.4565701,true,3.0
315433430,37.7477175,-122.4588257,true,30.0
315706476,37.728307,-122.4398634,true,10.0
315707134,37.7312529,-122.4255263,true,8.0
615144355,37.7466133,-122.5082844,true,5.0
2179217172,37.7729034,-122.4670567,true,79.0
2179309517,37.7707751,-122.4767925,true,1.0
267126556,37.7161348,-122.4315048,true,17.0
267126561,37.7141373,-122.4274743,true,0.0
267126567,37.7125943,-122.4251596,true,0.0
65311880,37.7117681,-122.4326724,true,19.0
65312164,37.7714105,-122.4161895,true,46.0
65312196,37.7693235,-122.431365,true,34.0
65312356,37.723523,-122.404068,true,14.0
65312359,37.719923,-122.402585,true,16.0
65312481,37.751724,-122.400374,true,16.0
65312558,37.7913036,-122.477804,true,0.0
65312797,37.7512781,-122.4614934,true,1.0
65312861,37.7440776,-122.4565354,true,2.0
65313172,37.7506185,-122.4438734,true,20.0
65313186,37.7604386,-122.3895065,true,23.0
65313194,37.75533,-122.389001,true,3.0
65313201,37.7515058,-122.3886513,true,14.0
65313453,37.7597955,-122.4001433,true,10.0
65313616,37.7139051,-122.4067857,true,8.0
65314151,37.788499,-122.406771,true,296.0
65314454,37.7978849,-122.4482616,true,2.0
65314729,37.7391679,-122.4390581,true,8.0
65314849,37.7527676,-122.4228992,true,15.0
65315412,37.78537,-122.446422,true,14.0
65315418,37.7846928,-122.4492873,true,6.0
65315751,37.7903434,-122.4586728,true,1.0
65315777,37.787521,-122.459324,true,8.0
65315794,37.7752394,-122.458448,true,13.0
65316685,37.761136,-122.4898532,true,4.0
65316693,37.7607574,-122.4984229,true,3.0
65317115,37.8042404,-122.4093506,true,30.0
65317519,37.788323,-122.3932091,true,25.0
65317680,37.7731691,-122.4207698,true,80.0
65317711,37.7838907,-122.395714,true,36.0
65344298,37.752312,-122.44361,true,14.0
65344363,37.7344055,-122.4035822,true,18.0
65345007,37.7798,-122.505135,true,8.0
65345274,37.7982612,-122.4188759,true,25.0
65345923,37.7847531,-122.4289968,true,77.0
65346552,37.7605385,-122.44355,true,13.0
65347024,37.727915,-122.365292,true,0.0
65347139,37.6973396,-122.4866152,true,0.0
65347361,37.722382,-122.434407,true,78.0
65347858,37.8048723,-122.4272592,true,7.0
65347917,37.7012768,-122.4653172,true,0.0
65347970,37.766434,-122.437313,true,18.0
65348274,37.7996837,-122.4377039,true,57.0
65348404,37.734806,-122.43556,true,15.0
65348409,37.7349152,-122.4364216,true,10.0
65348431,37.7132585,-122.4143837,true,16.0
65348475,37.7769632,-122.4064889,true,107.0
65348517,37.7341551,-122.4864251,true,3.0
65348595,37.7400779,-122.4507027,true,1.0
65288088,37.799961,-122.474991,true,0.0
65288232,37.755868,-122.4709982,true,8.0
65288302,37.7537689,-122.487181,true,4.0
65288554,37.799749,-122.4516826,true,0.0
65288817,37.7511533,-122.4099366,true,34.0
65288985,37.7517403,-122.4061635,true,39.0
65288996,37.7186878,-122.4491792,true,6.0
65289005,37.7643186,-122.4316995,true,74.0
65289010,37.7627135,-122.4315473,true,68.0
65289047,37.7577115,-122.3921146,true,12.0
65289050,37.755163,-122.3918937,true,6.0
65289075,37.7640975,-122.3925153,true,14.0
65289156,37.728302,-122.421359,true,14.0
65289158,37.727112,-122.420867,true,12.0
65289161,37.725911,-122.420371,true,8.0
65289164,37.72471,-122.419875,true,5.0
65289172,37.723498,-122.419375,true,8.0
65289193,37.7635994,-122.4403205,true,14.0
65289209,37.738136,-122.43395,true,3.0
258965616,37.7966342,-122.395556,true,68.0
258965618,37.7991637,-122.3977719,true,39.0
258965620,37.80084,-122.3992534,true,20.0
258965840,37.8073461,-122.4073782,true,16.0
258965841,37.8081376,-122.4091141,true,27.0
258967319,37.7322287,-122.3741406,true,21.0
258967500,37.7185756,-122.4847458,true,8.0
258967501,37.7183219,-122.4847457,true,10.0
258967502,37.7172949,-122.4847538,true,12.0
258967873,37.7670573,-122.4265571,true,30.0
258967874,37.7662713,-122.4264815,true,28.0
258967875,37.7657712,-122.4264335,true,35.0
258967876,37.7646472,-122.4263255,true,26.0
258967878,37.7630289,-122.42617,true,20.0
258967879,37.7622008,-122.4260895,true,54.0
258967880,37.7614313,-122.4260164,true,52.0
258967881,37.7598278,-122.4258623,true,52.0
258967882,37.7590313,-122.4257858,true,39.0
258967883,37.7582362,-122.4257094,true,31.0
258967884,37.7574315,-122.4256321,true,22.0
258967885,37.7566404,-122.4255561,true,19.0
258967886,37.7550362,-122.4254019,true,9.0
258967887,37.7534363,-122.4252482,true,17.0
258967888,37.7518446,-122.4250952,true,16.0
258967889,37.7502444,-122.4249415,true,18.0
258967890,37.7510363,-122.4250176,true,14.0
258967891,37.7486359,-122.424787,true,14.0
258967893,37.7470378,-122.4246334,true,5.0
65318023,37.770351,-122.429225,true,41.0
65318043,37.7635903,-122.4285938,true,26.0
65318392,37.742357,-122.389016,true,32.0
65318464,37.723754,-122.472125,true,3.0
65318641,37.755971,-122.423215,true,23.0
65319023,37.7850455,-122.427998,true,61.0
65319024,37.7862621,-122.4282494,true,73.0
65319493,37.7297653,-122.4907484,true,1.0
65319582,37.7893403,-122.3970256,true,22.0
65319804,37.75252,-122.473133,true,8.0
65320069,37.730439,-122.4365259,true,7.0
65320125,37.7592672,-122.4897222,true,5.0
65320438,37.7703225,-122.5108416,true,27.0
65320535,37.7491211,-122.5079381,true,2.0
65321222,37.7522794,-122.4784858,true,11.0
65321445,37.7525884,-122.4476573,true,2.0
65321542,37.7470951,-122.4490541,true,4.0
65321670,37.715742,-122.44751,true,5.0
65321812,37.790065,-122.4810111,true,0.0
65321828,37.759611,-122.449215,true,7.0
65321868,37.7419386,-122.4641199,true,7.0
65322159,37.7473202,-122.5060927,true,9.0
65322568,37.711633,-122.448775,true,7.0
65322632,37.8021743,-122.4029893,true,29.0
65322719,37.7973945,-122.4406101,true,18.0
65322981,37.767384,-122.460752,true,7.0
65323233,37.7651448,-122.4982356,true,6.0
65324124,37.73239,-122.4354019,true,17.0
65326228,37.750463,-122.477283,true,3.0
65329472,37.7874108,-122.4733455,true,7.0
65329901,37.7764,-122.482318,true,11.0
65331747,37.7329679,-122.4131966,true,13.0
1472038599,37.747196,-122.4592418,true,31.0
258972881,37.7169414,-122.4434159,true,7.0
259092086,37.729927,-122.4300435,true,53.0
259097783,37.7335909,-122.4236359,true,14.0
65349195,37.747752,-122.459972,true,30.0
65349203,37.746123,-122.462078,true,2.0
65349256,37.744281,-122.466138,true,5.0
65349683,37.775813,-122.495175,true,3.0
65349691,37.775764,-122.496259,true,3.0
65350109,37.7964802,-122.468621,true,0.0
65350332,37.786868,-122.423308,true,63.0
65350899,37.7268768,-122.4751409,true,7.0
65350912,37.788055,-122.432826,true,41.0
65350991,37.725901,-122.428482,true,13.0
